,artist,platzierung,swiss,titel,week,year
62488,K-Maro,39,False,Femme Like U (Donne-moi ton corps),2005-05-22,2005
62536,Kylie Minogue,87,False,Giving You Up,2005-05-22,2005
62520,Lorie,71,False,Toi & moi,2005-05-22,2005
62482,Mariah Carey,33,False,It's Like That,2005-05-22,2005
62497,Melanie C,48,False,Next Best Superstar,2005-05-22,2005
62503,Moby,54,False,Lift Me Up,2005-05-22,2005
62506,MusicStars,57,True,Here I Am,2005-05-22,2005
62474,Nena,25,False,Liebe ist,2005-05-22,2005
62459,Sarah Connor,10,False,From Zero To Hero,2005-05-22,2005
62535,Scooter,86,False,Suavemente,2005-05-22,2005
62478,Söhne Mannheims,29,False,Wenn du schläfst,2005-05-22,2005
62504,Usher,55,False,Caught Up,2005-05-22,2005
62471,Will Smith,22,False,Switch,2005-05-22,2005
62351,Akon,2,False,Lonely,2005-05-29,2005
62427,Anastacia,78,False,Heavy On My Heart,2005-05-29,2005
62448,Avril Lavigne,99,False,He Wasn't,2005-05-29,2005
62431,Britney Spears,82,False,Do Somethin',2005-05-29,2005
62402,Chimène Badi,53,False,Je viens du sud,2005-05-29,2005
62377,Crazy Frog,28,False,Axel F,2005-05-29,2005
62439,DJ Antoine,90,True,All We Need,2005-05-29,2005
62413,DJ BoBo,64,True,Amazing Life,2005-05-29,2005
62385,Destiny's Child,36,False,Girl,2005-05-29,2005
62374,Eminem,25,False,Mockingbird,2005-05-29,2005
62364,Gorillaz,15,False,Feel Good Inc,2005-05-29,2005
62356,Gotthard,7,True,Lift 'U' Up,2005-05-29,2005
62404,Green Day,55,False,Holiday,2005-05-29,2005
62433,Gwen Stefani,84,False,What You Waiting For?,2005-05-29,2005
62392,Jennifer Lopez,43,False,Get Right,2005-05-29,2005
62391,K-Maro,42,False,Femme Like U (Donne-moi ton corps),2005-05-29,2005
62447,Kylie Minogue,98,False,Giving You Up,2005-05-29,2005
62429,Lorie,80,False,Toi & moi,2005-05-29,2005
62383,Mariah Carey,34,False,It's Like That,2005-05-29,2005
62417,Melanie C,68,False,Next Best Superstar,2005-05-29,2005
62398,Moby,49,False,Lift Me Up,2005-05-29,2005
62410,MusicStars,61,True,Here I Am,2005-05-29,2005
62389,Nena,40,False,Liebe ist,2005-05-29,2005
62363,Sarah Connor,14,False,From Zero To Hero,2005-05-29,2005
62395,Stevie Wonder,46,False,So What The Fuss,2005-05-29,2005
62380,Söhne Mannheims,31,False,Wenn du schläfst,2005-05-29,2005
62359,The Black Eyed Peas,10,False,Don't Phunk With My Heart,2005-05-29,2005
62406,Usher,57,False,Caught Up,2005-05-29,2005
62372,Will Smith,23,False,Switch,2005-05-29,2005
62250,Akon,1,False,Lonely,2005-06-05,2005
62330,Anastacia,81,False,Heavy On My Heart,2005-06-05,2005
62337,Britney Spears,88,False,Do Somethin',2005-06-05,2005
62287,Chimène Badi,38,False,Retomber amoureux,2005-06-05,2005
62271,Coldplay,22,False,Speed Of Sound,2005-06-05,2005
62267,Crazy Frog,18,False,Axel F,2005-06-05,2005
62347,DJ BoBo,98,True,Amazing Life,2005-06-05,2005
62275,Destiny's Child,26,False,Girl,2005-06-05,2005
62280,Eminem,31,False,Mockingbird,2005-06-05,2005
62264,Gorillaz,15,False,Feel Good Inc,2005-06-05,2005
62258,Gotthard,9,True,Lift 'U' Up,2005-06-05,2005
62313,Green Day,64,False,Holiday,2005-06-05,2005
62334,Gwen Stefani,85,False,What You Waiting For?,2005-06-05,2005
62291,Jennifer Lopez,42,False,Get Right,2005-06-05,2005
62315,K-Maro,66,False,Femme Like U (Donne-moi ton corps),2005-06-05,2005
62349,Kylie Minogue,100,False,Giving You Up,2005-06-05,2005
62284,Mariah Carey,35,False,It's Like That,2005-06-05,2005
62343,Melanie C,94,False,Next Best Superstar,2005-06-05,2005
62301,Moby,52,False,Lift Me Up,2005-06-05,2005
62306,MusicStars,57,True,Here I Am,2005-06-05,2005
62298,Nena,49,False,Liebe ist,2005-06-05,2005
62272,Sarah Connor,23,False,From Zero To Hero,2005-06-05,2005
62297,Stevie Wonder,48,False,So What The Fuss,2005-06-05,2005
62285,Söhne Mannheims,36,False,Wenn du schläfst,2005-06-05,2005
62252,The Black Eyed Peas,3,False,Don't Phunk With My Heart,2005-06-05,2005
62307,Usher,58,False,Caught Up,2005-06-05,2005
62268,Will Smith,19,False,Switch,2005-06-05,2005
62150,Akon,1,False,Lonely,2005-06-12,2005
62247,Anastacia,98,False,Heavy On My Heart,2005-06-12,2005
62152,Backstreet Boys,3,False,Incomplete,2005-06-12,2005
62237,Britney Spears,88,False,Do Somethin',2005-06-12,2005
62189,Chimène Badi,40,False,Retomber amoureux,2005-06-12,2005
62173,Coldplay,24,False,Speed Of Sound,2005-06-12,2005
62156,Crazy Frog,7,False,Axel F,2005-06-12,2005
62177,Destiny's Child,28,False,Girl,2005-06-12,2005
62191,Die Toten Hosen,42,False,Freunde,2005-06-12,2005
62181,Eminem,32,False,Mockingbird,2005-06-12,2005
62164,Gorillaz,15,False,Feel Good Inc,2005-06-12,2005
62161,Gotthard,12,True,Lift 'U' Up,2005-06-12,2005
62226,Green Day,77,False,Holiday,2005-06-12,2005
62240,Gwen Stefani,91,False,What You Waiting For?,2005-06-12,2005
62205,Jennifer Lopez,56,False,Get Right,2005-06-12,2005
62224,K-Maro,75,False,Femme Like U (Donne-moi ton corps),2005-06-12,2005
62210,Mariah Carey,61,False,It's Like That,2005-06-12,2005
62213,Moby,64,False,Lift Me Up,2005-06-12,2005
62239,MusicStars,90,True,Here I Am,2005-06-12,2005
62222,Nena,73,False,Liebe ist,2005-06-12,2005
62179,Sarah Connor,30,False,From Zero To Hero,2005-06-12,2005
62208,Stevie Wonder,59,False,So What The Fuss,2005-06-12,2005
62207,Söhne Mannheims,58,False,Wenn du schläfst,2005-06-12,2005
62153,The Black Eyed Peas,4,False,Don't Phunk With My Heart,2005-06-12,2005
62227,Usher,78,False,Caught Up,2005-06-12,2005
62174,Will Smith,25,False,Switch,2005-06-12,2005
62050,Akon,1,False,Lonely,2005-06-19,2005
62052,Backstreet Boys,3,False,Incomplete,2005-06-19,2005
62128,Britney Spears,79,False,Do Somethin',2005-06-19,2005
62093,Chimène Badi,44,False,Retomber amoureux,2005-06-19,2005
62084,Coldplay,35,False,Speed Of Sound,2005-06-19,2005
62053,Crazy Frog,4,False,Axel F,2005-06-19,2005
62136,DJ BoBo,87,True,Amazing Life,2005-06-19,2005
62079,Destiny's Child,30,False,Girl,2005-06-19,2005
62121,Die Toten Hosen,72,False,Freunde,2005-06-19,2005
62089,Eminem,40,False,Mockingbird,2005-06-19,2005
62068,Gorillaz,19,False,Feel Good Inc,2005-06-19,2005
62063,Gotthard,14,True,Lift 'U' Up,2005-06-19,2005
62118,Green Day,69,False,Boulevard Of Broken Dreams,2005-06-19,2005
62067,Gwen Stefani,18,False,Hollaback Girl,2005-06-19,2005
62082,Jamiroquai,33,False,Feels Just Like It Should,2005-06-19,2005
62104,Jennifer Lopez,55,False,Get Right,2005-06-19,2005
62113,K-Maro,64,False,Femme Like U (Donne-moi ton corps),2005-06-19,2005
62111,Mariah Carey,62,False,It's Like That,2005-06-19,2005
62148,Melanie C,99,False,Next Best Superstar,2005-06-19,2005
62109,Moby,60,False,Lift Me Up,2005-06-19,2005
62129,Nena,80,False,Liebe ist,2005-06-19,2005
62083,Sarah Connor,34,False,From Zero To Hero,2005-06-19,2005
62119,Stevie Wonder,70,False,So What The Fuss,2005-06-19,2005
62125,Söhne Mannheims,76,False,Wenn du schläfst,2005-06-19,2005
62055,The Black Eyed Peas,6,False,Don't Phunk With My Heart,2005-06-19,2005
62100,Usher,51,False,Caught Up,2005-06-19,2005
62070,Will Smith,21,False,Switch,2005-06-19,2005
61960,50 Cent,11,False,Just A Lil Bit,2005-06-26,2005
61950,Akon,1,False,Lonely,2005-06-26,2005
61953,Backstreet Boys,4,False,Incomplete,2005-06-26,2005
62044,Britney Spears,95,False,Do Somethin',2005-06-26,2005
61991,Chimène Badi,42,False,Retomber amoureux,2005-06-26,2005
61989,Coldplay,40,False,Speed Of Sound,2005-06-26,2005
61951,Crazy Frog,2,False,Axel F,2005-06-26,2005
62049,DJ BoBo,100,True,Amazing Life,2005-06-26,2005
61988,Destiny's Child,39,False,Girl,2005-06-26,2005
62043,Die Toten Hosen,94,False,Freunde,2005-06-26,2005
61992,Eminem,43,False,Mockingbird,2005-06-26,2005
61975,Gorillaz,26,False,Feel Good Inc,2005-06-26,2005
61967,Gotthard,18,True,Lift 'U' Up,2005-06-26,2005
62016,Green Day,67,False,Boulevard Of Broken Dreams,2005-06-26,2005
61959,Gwen Stefani,10,False,Hollaback Girl,2005-06-26,2005
62025,Ich + Ich,76,False,Du erinnerst mich an Liebe,2005-06-26,2005
61986,Jamiroquai,37,False,Feels Just Like It Should,2005-06-26,2005
62005,Jennifer Lopez,56,False,Get Right,2005-06-26,2005
62015,K-Maro,66,False,Femme Like U (Donne-moi ton corps),2005-06-26,2005
61999,Mariah Carey,50,False,It's Like That,2005-06-26,2005
62048,Melanie C,99,False,Next Best Superstar,2005-06-26,2005
62027,Moby,78,False,Lift Me Up,2005-06-26,2005
62030,Nena,81,False,Liebe ist,2005-06-26,2005
61993,Sarah Connor,44,False,From Zero To Hero,2005-06-26,2005
62026,Stevie Wonder,77,False,So What The Fuss,2005-06-26,2005
62007,Söhne Mannheims,58,False,Wenn du schläfst,2005-06-26,2005
61956,The Black Eyed Peas,7,False,Don't Phunk With My Heart,2005-06-26,2005
61990,U2,41,False,City Of Blinding Lights,2005-06-26,2005
62041,Usher,92,False,Caught Up,2005-06-26,2005
61972,Will Smith,23,False,Switch,2005-06-26,2005
61860,50 Cent,11,False,Just A Lil Bit,2005-07-03,2005
61852,Akon,3,False,Lonely,2005-07-03,2005
61853,Backstreet Boys,4,False,Incomplete,2005-07-03,2005
61946,Britney Spears,97,False,Do Somethin',2005-07-03,2005
61888,Chimène Badi,39,False,Retomber amoureux,2005-07-03,2005
61884,Coldplay,35,False,Speed Of Sound,2005-07-03,2005
61850,Crazy Frog,1,False,Axel F,2005-07-03,2005
61947,DJ BoBo,98,True,Amazing Life,2005-07-03,2005
61892,Destiny's Child,43,False,Girl,2005-07-03,2005
61945,Die Toten Hosen,96,False,Freunde,2005-07-03,2005
61894,Eminem,45,False,Mockingbird,2005-07-03,2005
61877,Gorillaz,28,False,Feel Good Inc,2005-07-03,2005
61873,Gotthard,24,True,Lift 'U' Up,2005-07-03,2005
61922,Green Day,73,False,Holiday,2005-07-03,2005
61857,Gwen Stefani,8,False,Hollaback Girl,2005-07-03,2005
61912,Ich + Ich,63,False,Du erinnerst mich an Liebe,2005-07-03,2005
61897,Jamiroquai,48,False,Feels Just Like It Should,2005-07-03,2005
61925,Jennifer Lopez,76,False,Get Right,2005-07-03,2005
61927,K-Maro,78,False,Femme Like U (Donne-moi ton corps),2005-07-03,2005
61910,Mariah Carey,61,False,It's Like That,2005-07-03,2005
61940,Melanie C,91,False,Next Best Superstar,2005-07-03,2005
61917,Moby,68,False,Lift Me Up,2005-07-03,2005
61948,Nena,99,False,Liebe ist,2005-07-03,2005
61903,Sarah Connor,54,False,From Zero To Hero,2005-07-03,2005
61930,Stevie Wonder,81,False,So What The Fuss,2005-07-03,2005
61931,Söhne Mannheims,82,False,Wenn du schläfst,2005-07-03,2005
61856,The Black Eyed Peas,7,False,Don't Phunk With My Heart,2005-07-03,2005
61896,U2,47,False,City Of Blinding Lights,2005-07-03,2005
61937,Usher,88,False,Caught Up,2005-07-03,2005
61871,Will Smith,22,False,Switch,2005-07-03,2005
61760,50 Cent,11,False,Just A Lil Bit,2005-07-10,2005
61751,Akon,2,False,Lonely,2005-07-10,2005
61753,Backstreet Boys,4,False,Incomplete,2005-07-10,2005
61792,Chimène Badi,43,False,Retomber amoureux,2005-07-10,2005
61785,Coldplay,36,False,Speed Of Sound,2005-07-10,2005
61750,Crazy Frog,1,False,Axel F,2005-07-10,2005
61849,DJ BoBo,100,True,Amazing Life,2005-07-10,2005
61791,Destiny's Child,42,False,Girl,2005-07-10,2005
61799,Eminem,50,False,Mockingbird,2005-07-10,2005
61797,Gorillaz,48,False,Feel Good Inc,2005-07-10,2005
61777,Gotthard,28,True,Lift 'U' Up,2005-07-10,2005
61819,Green Day,70,False,Boulevard Of Broken Dreams,2005-07-10,2005
61758,Gwen Stefani,9,False,Hollaback Girl,2005-07-10,2005
61834,Ich + Ich,85,False,Du erinnerst mich an Liebe,2005-07-10,2005
61812,Jamiroquai,63,False,Feels Just Like It Should,2005-07-10,2005
61826,Jennifer Lopez,77,False,Get Right,2005-07-10,2005
61823,K-Maro,74,False,Femme Like U (Donne-moi ton corps),2005-07-10,2005
61762,Mariah Carey,13,False,We Belong Together,2005-07-10,2005
61848,Melanie C,99,False,Next Best Superstar,2005-07-10,2005
61817,Moby,68,False,Lift Me Up,2005-07-10,2005
61778,Nelly,29,False,N Dey Say,2005-07-10,2005
61845,Nena,96,False,Liebe ist,2005-07-10,2005
61793,Sarah Connor,44,False,From Zero To Hero,2005-07-10,2005
61821,Stevie Wonder,72,False,So What The Fuss,2005-07-10,2005
61836,Söhne Mannheims,87,False,Wenn du schläfst,2005-07-10,2005
61756,The Black Eyed Peas,7,False,Don't Phunk With My Heart,2005-07-10,2005
61833,U2,84,False,City Of Blinding Lights,2005-07-10,2005
61774,Will Smith,25,False,Switch,2005-07-10,2005
61662,50 Cent,13,False,Just A Lil Bit,2005-07-17,2005
61651,Akon,2,False,Lonely,2005-07-17,2005
61653,Backstreet Boys,4,False,Incomplete,2005-07-17,2005
61712,Chimène Badi,63,False,Retomber amoureux,2005-07-17,2005
61706,Coldplay,57,False,Speed Of Sound,2005-07-17,2005
61650,Crazy Frog,1,False,Axel F,2005-07-17,2005
61717,Destiny's Child,68,False,Girl,2005-07-17,2005
61703,Eminem,54,False,Mockingbird,2005-07-17,2005
61702,Gorillaz,53,False,Feel Good Inc,2005-07-17,2005
61680,Gotthard,31,True,Lift 'U' Up,2005-07-17,2005
61723,Green Day,74,False,Holiday,2005-07-17,2005
61656,Gwen Stefani,7,False,Hollaback Girl,2005-07-17,2005
61731,Jamiroquai,82,False,Feels Just Like It Should,2005-07-17,2005
61739,Jennifer Lopez,90,False,Get Right,2005-07-17,2005
61736,K-Maro,87,False,Femme Like U (Donne-moi ton corps),2005-07-17,2005
61678,Kelly Clarkson,29,False,Since U Been Gone,2005-07-17,2005
61734,Loona,85,False,Oye el boom,2005-07-17,2005
61658,Mariah Carey,9,False,We Belong Together,2005-07-17,2005
61741,Moby,92,False,Lift Me Up,2005-07-17,2005
61672,Nelly,23,False,N Dey Say,2005-07-17,2005
61683,Nena,34,False,Willst du mit mir gehn,2005-07-17,2005
61713,Sarah Connor,64,False,From Zero To Hero,2005-07-17,2005
61747,Stevie Wonder,98,False,So What The Fuss,2005-07-17,2005
61659,The Black Eyed Peas,10,False,Don't Phunk With My Heart,2005-07-17,2005
61749,U2,100,False,City Of Blinding Lights,2005-07-17,2005
61673,Will Smith,24,False,Switch,2005-07-17,2005
61561,50 Cent,12,False,Just A Lil Bit,2005-07-24,2005
61551,Akon,2,False,Lonely,2005-07-24,2005
61553,Backstreet Boys,4,False,Incomplete,2005-07-24,2005
61617,Chimène Badi,68,False,Retomber amoureux,2005-07-24,2005
61588,Coldplay,39,False,Speed Of Sound,2005-07-24,2005
61550,Crazy Frog,1,False,Axel F,2005-07-24,2005
61616,Destiny's Child,67,False,Girl,2005-07-24,2005
61604,Eminem,55,False,Mockingbird,2005-07-24,2005
61583,Gorillaz,34,False,Feel Good Inc,2005-07-24,2005
61581,Gotthard,32,True,Lift 'U' Up,2005-07-24,2005
61638,Green Day,89,False,Holiday,2005-07-24,2005
61555,Gwen Stefani,6,False,Hollaback Girl,2005-07-24,2005
61630,Jamiroquai,81,False,Feels Just Like It Should,2005-07-24,2005
61635,K-Maro,86,False,Femme Like U (Donne-moi ton corps),2005-07-24,2005
61569,Kelly Clarkson,20,False,Since U Been Gone,2005-07-24,2005
61614,Loona,65,False,Oye el boom,2005-07-24,2005
61554,Mariah Carey,5,False,We Belong Together,2005-07-24,2005
61628,Moby,79,False,Lift Me Up,2005-07-24,2005
61590,Nelly,41,False,N Dey Say,2005-07-24,2005
61596,Nena,47,False,Willst du mit mir gehn,2005-07-24,2005
61644,Sarah Connor,95,False,From Zero To Hero,2005-07-24,2005
61642,Stevie Wonder,93,False,So What The Fuss,2005-07-24,2005
61563,The Black Eyed Peas,14,False,Don't Phunk With My Heart,2005-07-24,2005
61639,U2,90,False,City Of Blinding Lights,2005-07-24,2005
61579,Will Smith,30,False,Switch,2005-07-24,2005
61466,50 Cent,17,False,Just A Lil Bit,2005-07-31,2005
61452,Akon,3,False,Lonely,2005-07-31,2005
61456,Backstreet Boys,7,False,Incomplete,2005-07-31,2005
61519,Chimène Badi,70,False,Retomber amoureux,2005-07-31,2005
61513,Coldplay,64,False,Speed Of Sound,2005-07-31,2005
61450,Crazy Frog,1,False,Axel F,2005-07-31,2005
61518,Destiny's Child,69,False,Girl,2005-07-31,2005
61510,Eminem,61,False,Mockingbird,2005-07-31,2005
61470,Gorillaz,21,False,Feel Good Inc,2005-07-31,2005
61486,Gotthard,37,True,Lift 'U' Up,2005-07-31,2005
61536,Green Day,87,False,Holiday,2005-07-31,2005
61455,Gwen Stefani,6,False,Hollaback Girl,2005-07-31,2005
61541,Jamiroquai,92,False,Feels Just Like It Should,2005-07-31,2005
61532,K-Maro,83,False,Femme Like U (Donne-moi ton corps),2005-07-31,2005
61465,Kelly Clarkson,16,False,Since U Been Gone,2005-07-31,2005
61522,Loona,73,False,Oye el boom,2005-07-31,2005
61453,Mariah Carey,4,False,We Belong Together,2005-07-31,2005
61549,Moby,100,False,Lift Me Up,2005-07-31,2005
61494,Nelly,45,False,N Dey Say,2005-07-31,2005
61491,Nena,42,False,Willst du mit mir gehn,2005-07-31,2005
61548,Stevie Wonder,99,False,So What The Fuss,2005-07-31,2005
61467,The Black Eyed Peas,18,False,Don't Phunk With My Heart,2005-07-31,2005
61525,U2,76,False,City Of Blinding Lights,2005-07-31,2005
61475,Will Smith,26,False,Switch,2005-07-31,2005
61364,50 Cent,15,False,Just A Lil Bit,2005-08-07,2005
61353,Akon,4,False,Lonely,2005-08-07,2005
61360,Backstreet Boys,11,False,Incomplete,2005-08-07,2005
61428,Chimène Badi,79,False,Retomber amoureux,2005-08-07,2005
61419,Coldplay,70,False,Speed Of Sound,2005-08-07,2005
61350,Crazy Frog,1,False,Axel F,2005-08-07,2005
61429,Destiny's Child,80,False,Girl,2005-08-07,2005
61378,Eminem,29,False,Ass Like That,2005-08-07,2005
61368,Gorillaz,19,False,Feel Good Inc,2005-08-07,2005
61392,Gotthard,43,True,Lift 'U' Up,2005-08-07,2005
61357,Gwen Stefani,8,False,Hollaback Girl,2005-08-07,2005
61437,Jamiroquai,88,False,Feels Just Like It Should,2005-08-07,2005
61389,Juanes,40,False,La camisa negra,2005-08-07,2005
61446,K-Maro,97,False,Femme Like U (Donne-moi ton corps),2005-08-07,2005
61367,Kelly Clarkson,18,False,Since U Been Gone,2005-08-07,2005
61431,Loona,82,False,Oye el boom,2005-08-07,2005
61356,Mariah Carey,7,False,We Belong Together,2005-08-07,2005
61420,Nelly,71,False,N Dey Say,2005-08-07,2005
61400,Nena,51,False,Willst du mit mir gehn,2005-08-07,2005
61373,The Black Eyed Peas,24,False,Don't Phunk With My Heart,2005-08-07,2005
61440,U2,91,False,City Of Blinding Lights,2005-08-07,2005
61380,Will Smith,31,False,Switch,2005-08-07,2005
61270,50 Cent,21,False,Just A Lil Bit,2005-08-14,2005
61253,Akon,4,False,Lonely,2005-08-14,2005
61265,Backstreet Boys,16,False,Incomplete,2005-08-14,2005
61337,Chimène Badi,88,False,Retomber amoureux,2005-08-14,2005
61321,Coldplay,72,False,Speed Of Sound,2005-08-14,2005
61250,Crazy Frog,1,False,Axel F,2005-08-14,2005
61340,Destiny's Child,91,False,Girl,2005-08-14,2005
61274,Eminem,25,False,Ass Like That,2005-08-14,2005
61271,Gorillaz,22,False,Feel Good Inc,2005-08-14,2005
61300,Gotthard,51,True,Lift 'U' Up,2005-08-14,2005
61255,Gwen Stefani,6,False,Hollaback Girl,2005-08-14,2005
61338,Jamiroquai,89,False,Feels Just Like It Should,2005-08-14,2005
61277,Juanes,28,False,La camisa negra,2005-08-14,2005
61345,K-Maro,96,False,Femme Like U (Donne-moi ton corps),2005-08-14,2005
61264,Kelly Clarkson,15,False,Since U Been Gone,2005-08-14,2005
61293,Loona,44,False,Oye el boom,2005-08-14,2005
61256,Mariah Carey,7,False,We Belong Together,2005-08-14,2005
61332,Nelly,83,False,N Dey Say,2005-08-14,2005
61327,Nena,78,False,Willst du mit mir gehn,2005-08-14,2005
61296,Texas,47,False,Getaway,2005-08-14,2005
61280,The Black Eyed Peas,31,False,Don't Phunk With My Heart,2005-08-14,2005
61346,U2,97,False,City Of Blinding Lights,2005-08-14,2005
61283,Will Smith,34,False,Switch,2005-08-14,2005
61174,50 Cent,25,False,Just A Lil Bit,2005-08-21,2005
61154,Akon,5,False,Lonely,2005-08-21,2005
61165,Backstreet Boys,16,False,Incomplete,2005-08-21,2005
61235,Coldplay,86,False,Speed Of Sound,2005-08-21,2005
61167,Craig David,18,False,All The Way,2005-08-21,2005
61150,Crazy Frog,1,False,Axel F,2005-08-21,2005
61244,Destiny's Child,95,False,Girl,2005-08-21,2005
61178,Eminem,29,False,Ass Like That,2005-08-21,2005
61177,Gorillaz,28,False,Feel Good Inc,2005-08-21,2005
61229,Gotthard,80,True,Lift 'U' Up,2005-08-21,2005
61156,Gwen Stefani,7,False,Hollaback Girl,2005-08-21,2005
61153,James Blunt,4,False,You're Beautiful,2005-08-21,2005
61243,Jamiroquai,94,False,Feels Just Like It Should,2005-08-21,2005
61166,Juanes,17,False,La camisa negra,2005-08-21,2005
61159,Kelly Clarkson,10,False,Since U Been Gone,2005-08-21,2005
61199,Loona,50,False,Oye el boom,2005-08-21,2005
61160,Mariah Carey,11,False,We Belong Together,2005-08-21,2005
61232,Nelly,83,False,N Dey Say,2005-08-21,2005
61228,Nena,79,False,Willst du mit mir gehn,2005-08-21,2005
61219,Texas,70,False,Getaway,2005-08-21,2005
61190,The Black Eyed Peas,41,False,Don't Phunk With My Heart,2005-08-21,2005
61191,Will Smith,42,False,Switch,2005-08-21,2005
61078,50 Cent,29,False,Just A Lil Bit,2005-08-28,2005
61058,Akon,9,False,Lonely,2005-08-28,2005
61073,Backstreet Boys,24,False,Incomplete,2005-08-28,2005
61070,Craig David,21,False,All The Way,2005-08-28,2005
61050,Crazy Frog,1,False,Axel F,2005-08-28,2005
61083,Eminem,34,False,Ass Like That,2005-08-28,2005
61081,Gorillaz,32,False,Feel Good Inc,2005-08-28,2005
61101,Gotthard,52,True,Lift 'U' Up,2005-08-28,2005
